denoising_index,timestep,sigma,inner_index,mid_ratio,up_ratio,aggregate_energy,loss_scaled,gradient_norm,latent_norm,update_norm,relative_update,has_nan_or_inf,update_executed
3,894.0,8.088179588317871,0,0.10269081592559814,0.11601771414279938,0.7932942509651184,23.798828125,0.0247344970703125,2076.0,1.6181640625,0.0007796287536621094,False,True
3,894.0,8.088179588317871,1,0.10286542773246765,0.11720525473356247,0.792088508605957,23.76265525817871,0.0200958251953125,2076.0,1.3154296875,0.0006337165832519531,False,True
3,894.0,8.088179588317871,2,0.10300193727016449,0.11799567937850952,0.7912685871124268,23.73805809020996,0.0180511474609375,2076.0,1.181640625,0.0005693435668945312,False,True
3,894.0,8.088179588317871,3,0.10311579704284668,0.11865855008363724,0.7905820608139038,23.71746253967285,0.01715087890625,2076.0,1.1220703125,0.0005407333374023438,False,True
3,894.0,8.088179588317871,4,0.10321825742721558,0.11926677823066711,0.7899543046951294,23.69862937927246,0.0164794921875,2076.0,1.078125,0.0005192756652832031,False,True
4,875.0,7.334478855133057,0,0.10327474772930145,0.11802336573600769,0.7909994125366211,23.729982376098633,0.02667236328125,1884.0,1.435546875,0.0007619857788085938,False,True
4,875.0,7.334478855133057,1,0.1034279316663742,0.11915547400712967,0.7898643016815186,23.6959285736084,0.02191162109375,1884.0,1.1787109375,0.0006256103515625,False,True
4,875.0,7.334478855133057,2,0.10355059057474136,0.11998046189546585,0.7890279293060303,23.67083740234375,0.02020263671875,1884.0,1.0869140625,0.0005769729614257812,False,True
4,875.0,7.334478855133057,3,0.10365507751703262,0.12068824470043182,0.7883116602897644,23.649349212646484,0.0195770263671875,1884.0,1.052734375,0.0005588531494140625,False,True
4,875.0,7.334478855133057,4,0.10375173389911652,0.1213579773902893,0.787636399269104,23.629091262817383,0.0185089111328125,1884.0,0.99560546875,0.0005283355712890625,False,True
5,856.0,6.668572902679443,0,0.10382770001888275,0.12093076854944229,0.7879437208175659,23.6383113861084,0.023895263671875,1714.0,1.0625,0.0006198883056640625,False,True
5,856.0,6.668572902679443,1,0.10393258929252625,0.12177175283432007,0.7871108055114746,23.613323211669922,0.0229034423828125,1714.0,1.0185546875,0.0005941390991210938,False,True
5,856.0,6.668572902679443,2,0.10402322560548782,0.12256637215614319,0.7863321304321289,23.589963912963867,0.022247314453125,1714.0,0.9892578125,0.0005769729614257812,False,True
5,856.0,6.668572902679443,3,0.1041036993265152,0.12330678105354309,0.7856106162071228,23.56831932067871,0.021820068359375,1714.0,0.97021484375,0.0005660057067871094,False,True
5,856.0,6.668572902679443,4,0.10417955368757248,0.12404456734657288,0.7848961353302002,23.546884536743164,0.021514892578125,1714.0,0.95703125,0.0005583763122558594,False,True
6,837.0,6.078628063201904,0,0.10419076681137085,0.12367194890975952,0.785212516784668,23.55637550354004,0.0251922607421875,1564.0,0.9306640625,0.0005950927734375,False,True
6,837.0,6.078628063201904,1,0.10425231605768204,0.12452082335948944,0.7844138145446777,23.532413482666016,0.0248260498046875,1564.0,0.91748046875,0.0005865097045898438,False,True
6,837.0,6.078628063201904,2,0.1043112650513649,0.12534508109092712,0.783639669418335,23.50918960571289,0.0243988037109375,1564.0,0.9013671875,0.0005764961242675781,False,True
6,837.0,6.078628063201904,3,0.10437536239624023,0.12612663209438324,0.7828990817070007,23.48697280883789,0.0239715576171875,1564.0,0.8857421875,0.0005664825439453125,False,True
6,837.0,6.078628063201904,4,0.10444585233926773,0.12687233090400696,0.7821846008300781,23.465538024902344,0.0235748291015625,1564.0,0.87109375,0.00055694580078125,False,True
7,818.0,5.554561614990234,0,0.10445582866668701,0.12601341307163239,0.7829259634017944,23.48777961730957,0.0297393798828125,1432.0,0.91748046875,0.000640869140625,False,True
7,818.0,5.554561614990234,1,0.10449328273534775,0.12702810764312744,0.7820061445236206,23.46018409729004,0.028228759765625,1432.0,0.87109375,0.0006084442138671875,False,True
7,818.0,5.554561614990234,2,0.10452985018491745,0.12792518734931946,0.7811906337738037,23.435718536376953,0.0267486572265625,1432.0,0.8251953125,0.000576019287109375,False,True
7,818.0,5.554561614990234,3,0.1045767068862915,0.12871740758419037,0.7804580926895142,23.413742065429688,0.0254364013671875,1431.0,0.78466796875,0.0005483627319335938,False,True
7,818.0,5.554561614990234,4,0.10462513566017151,0.1294376403093338,0.779787540435791,23.393627166748047,0.0244598388671875,1431.0,0.7548828125,0.0005273818969726562,False,True
8,799.0,5.087765216827393,0,0.10463815927505493,0.1279747635126114,0.781050443649292,23.4315128326416,0.033538818359375,1313.0,0.86865234375,0.0006613731384277344,False,True
8,799.0,5.087765216827393,1,0.1046537309885025,0.12906204164028168,0.7800889015197754,23.402667999267578,0.031005859375,1313.0,0.802734375,0.0006113052368164062,False,True
8,799.0,5.087765216827393,2,0.10467351227998734,0.12997549772262573,0.7792760729789734,23.37828254699707,0.0286102294921875,1313.0,0.74072265625,0.0005640983581542969,False,True
8,799.0,5.087765216827393,3,0.10470675677061081,0.13075055181980133,0.7785723209381104,23.35717010498047,0.02679443359375,1313.0,0.69384765625,0.0005283355712890625,False,True
8,799.0,5.087765216827393,4,0.10474409908056259,0.13140471279621124,0.7779704332351685,23.339113235473633,0.025634765625,1313.0,0.66357421875,0.0005054473876953125,False,True
9,780.0,4.670868873596191,0,0.10481797903776169,0.12958519160747528,0.779486358165741,23.38459014892578,0.038055419921875,1208.0,0.830078125,0.0006871223449707031,False,True
9,780.0,4.670868873596191,1,0.1048203632235527,0.13077080249786377,0.77845299243927,23.35359001159668,0.03466796875,1208.0,0.75634765625,0.0006260871887207031,False,True
9,780.0,4.670868873596191,2,0.10482857376337051,0.13174647092819214,0.7775980234146118,23.327939987182617,0.031524658203125,1208.0,0.68798828125,0.0005693435668945312,False,True
9,780.0,4.670868873596191,3,0.10485462099313736,0.13253851234912872,0.7768872976303101,23.30661964416504,0.029022216796875,1208.0,0.63330078125,0.0005240440368652344,False,True
9,780.0,4.670868873596191,4,0.10488715767860413,0.13318097591400146,0.7763011455535889,23.289033889770508,0.0276336669921875,1208.0,0.60302734375,0.0004992485046386719,False,True
